length,n_ns,n_vowels,n_vowel_chars,n_constant_chars,n_num,n_other_chars,entropy,ns_similarity,n_countries,n_mx,n_labels,life_time,label
9,0,1,2,6,0,0,2.947702779,0.0,1,0,0,0,1
8,4,3,3,4,0,0,3.0,0.961231920534246,1,1,34,9861,0
10,0,2,3,6,0,0,2.721928095,0.0,1,0,0,0,1
12,2,3,3,8,0,0,3.022055209,1.0,1,5,1136,10592,0
17,4,4,7,9,0,0,3.381580488,0.838888889,0,0,0,5114,0
20,0,4,7,12,0,0,3.546439344671016,0.0,0,0,0,0,1
9,3,2,2,5,0,0,2.725480557,0.921558024,0,1,0,0,0
7,8,2,2,3,1,0,2.807354922057604,0.818262721755369,0,1,0,11451,0
13,4,4,6,6,0,0,3.085055103,0.68079884,0,0,0,731,0
14,0,3,4,8,0,1,3.324862958,0.0,1,0,0,0,1
16,4,4,5,10,0,0,3.452819531114783,0.7269905468085448,1,5,1238,6209,0
15,2,3,4,10,0,0,3.773557262,1.0,1,1,0,8036,0
16,2,3,6,9,0,0,3.202819531114783,1.0,1,1,92,5479,1
12,4,3,4,7,0,0,3.251629167,0.681648932,1,1,3227,13150,0
17,0,1,2,8,5,0,3.381580488309163,0.0,0,0,504,10227,1
12,0,2,3,5,3,0,3.0220552088742005,0.0,0,0,0,0,1
35,0,4,9,19,1,2,4.071581588,0.0,1,0,0,6209,1
15,2,3,5,8,1,0,3.456564762130954,1.0,1,1,734,2922,0
26,0,2,2,8,14,0,2.4195562985716133,0.0,1,0,30,0,1
6,3,0,0,3,2,0,1.918295834,0.825806452,1,1,1,0,1
17,0,4,5,7,3,0,3.616874605956222,0.0,0,0,0,6209,1
10,4,3,3,6,0,0,2.846439345,0.9375,1,1,0,9496,0
11,0,2,4,6,0,0,3.0271691184406184,0.0,0,0,0,0,0
12,4,3,4,7,0,0,3.2516291673878226,0.6890563393091199,1,1,2149,2922,0
11,2,3,5,5,0,0,3.0271691184406184,1.0,1,1,539,0,0
18,0,4,7,9,0,0,3.2390979179887864,0.0,0,0,0,0,1
16,2,2,4,6,5,0,3.577819531114783,1.0,1,0,66,365,0
14,2,3,4,9,0,0,3.378783493486176,1.0,1,5,1792,11324,0
10,2,2,3,6,0,0,3.1219280948873624,1.0,1,5,849,1826,0
10,4,3,4,5,0,0,3.1219280948873624,0.7272671502578528,1,0,688,4039,0
21,0,4,4,12,2,0,3.748994803525096,0.0,0,0,27,3287,1
19,2,4,7,11,0,0,3.6818808028034025,1.0,1,1,626,0,0
14,0,3,5,7,0,1,3.378783493486176,0.0,0,0,0,0,1
11,4,1,3,7,0,0,2.6635327548042547,0.6902755709631342,1,1,1496,5481,0
10,0,4,4,5,0,0,3.321928095,0.0,1,0,0,0,1
11,2,3,3,7,0,0,3.0271691184406184,1.0,1,2,5,5479,1
9,0,3,4,4,0,0,2.725480557,0.0,1,0,0,0,1
15,0,4,5,9,0,0,3.506890595608519,0.0,0,0,0,0,1
17,4,3,7,8,0,0,3.219528282299548,0.95,1,1,0,0,1
13,2,3,4,8,0,0,3.3927474104487847,1.0,1,1,1565,0,0
11,0,2,2,8,0,0,3.277613436819116,0.0,0,0,0,365,0
9,0,2,2,6,0,0,2.947702779,0.0,1,0,0,0,1
10,6,4,4,5,0,0,3.321928094887362,0.8143447110584469,2,2,1287,11687,0
31,0,5,11,15,3,0,3.91017927888364,0.0,0,0,0,3652,1
10,0,3,4,5,0,0,3.1219280948873624,0.0,0,0,0,0,1
12,0,3,4,6,0,0,3.084962500721156,0.0,0,0,41,0,1
18,0,4,7,9,0,0,3.5724312513221195,0.0,0,0,27,4383,1
12,2,2,3,8,0,0,3.084962500721156,1.0,1,0,328,0,0
12,0,2,3,8,0,0,3.2516291673878226,0.0,0,0,0,0,1
18,0,2,6,11,0,0,3.155221528859512,0.0,0,0,0,0,1
15,0,3,5,8,0,1,3.323231429,0.0,1,0,0,0,1
18,2,5,7,9,0,0,3.614369445886757,1.0,1,4,1416,10227,0
17,2,3,6,10,0,0,3.4548223999466057,1.0,1,5,0,365,0
25,2,4,10,14,0,0,3.7834651896016473,1.0,1,1,670,4383,0
15,0,1,1,6,6,0,3.640223928941851,0.0,0,0,27,365,1
7,4,0,0,6,0,0,2.807354922057604,0.923076923076923,1,5,906,0,0
12,0,2,3,8,0,0,3.2516291673878226,0.0,0,0,0,0,1
10,2,2,4,5,0,0,2.921928095,1.0,1,0,0,365,0
14,0,3,4,9,0,0,3.378783493486176,0.0,0,0,0,0,1
8,4,1,1,5,1,0,3.0,0.6728858715714127,1,0,0,4748,0
16,0,3,6,9,0,0,3.1556390622295662,0.0,0,0,0,0,1
11,0,3,4,6,0,0,3.095795255,0.0,1,0,0,0,1
15,2,4,6,8,0,0,3.589898095464288,1.0,1,0,568,0,0
19,2,4,6,11,0,0,3.5766176449086657,1.0,1,2,538,6939,0
11,4,3,4,6,0,0,3.095795255,0.966666667,1,7,0,7671,0
24,2,5,11,12,0,0,3.668295834054489,1.0,1,0,85,7305,0
18,0,4,5,12,0,0,3.725480556997868,0.0,0,0,27,0,1
11,0,3,3,6,1,0,3.277613436819116,0.0,0,0,0,0,1
18,0,3,5,12,0,0,3.572431251322119,0.0,0,0,27,0,1
16,4,3,6,8,0,1,3.452819531114783,0.7202732705260511,0,0,0,4018,0
15,2,4,6,8,0,0,3.373557262275185,1.0,1,1,0,0,0
26,0,4,8,17,0,0,3.6423714487439023,0.0,0,0,27,0,1
13,2,3,4,8,0,0,3.238901256602631,1.0,2,2,1544,0,0
11,4,2,3,6,0,1,2.913977073182752,0.9411764705882354,1,2,0,6940,1
12,0,4,4,7,0,0,3.418295834,0.0,1,0,0,0,1
16,2,4,7,7,1,0,3.327819531114783,1.0,1,0,1296,0,0
17,0,3,4,12,0,0,3.852168724,0.0,1,0,0,0,1
13,2,3,3,8,0,1,3.3927474104487847,1.0,1,0,0,3652,1
13,4,2,3,9,0,0,3.3927474104487847,0.8270940170940171,1,3,2664,2191,0
31,0,5,7,16,6,0,4.180002761999778,0.0,0,0,0,3652,1
18,2,2,7,10,0,0,3.03856233607563,1.0,1,5,2298,3652,0
12,4,2,2,9,0,0,3.084962500721156,0.8313030638612035,0,0,0,7305,0
15,0,3,5,9,0,0,3.373557262275185,0.0,0,0,0,0,1
14,4,2,4,8,0,1,3.4677201004745,0.9473684210526316,0,0,0,1096,0
15,2,4,6,8,0,0,3.506890595608519,1.0,1,1,44,1096,0
12,4,4,4,7,0,0,3.584962501,0.651146741,1,5,1105,10227,0
16,0,3,5,9,0,0,3.577819531114783,0.0,0,0,0,731,1
10,2,4,4,4,0,0,2.921928095,1.0,0,0,512,730,1
15,2,3,4,10,0,0,3.240223928941852,1.0,1,0,0,7305,0
14,0,4,6,7,0,0,3.0391486719030705,0.0,0,0,0,0,1
13,0,4,5,7,0,0,3.3927474104487847,0.0,0,0,27,0,1
21,0,4,7,13,0,0,3.6897037321995474,0.0,0,0,0,0,1
17,0,2,7,8,0,0,2.654255313215029,0.0,0,0,0,6574,1
31,0,5,8,17,4,0,4.091135423220311,0.0,0,0,0,3652,1
12,2,3,4,6,0,0,3.084962500721156,1.0,1,5,1715,1096,0
13,7,2,3,9,0,0,3.238901256602631,0.6047253684082328,1,0,0,7305,0
27,0,4,10,15,0,1,3.8841550945958048,0.0,0,0,27,0,1
20,2,4,7,11,0,0,3.6219280948873616,1.0,1,2,297,2191,0
24,0,3,5,18,0,0,3.970175521464345,0.0,0,0,27,0,1
13,2,4,6,5,0,1,3.3927474104487847,1.0,1,1,2064,0,0
23,4,4,7,12,0,2,3.468576629687865,0.8313030638612035,1,7,950,5478,0
12,0,2,3,8,0,0,3.084962500721156,0.0,0,0,0,0,1
7,2,2,2,4,0,0,2.521640636343318,1.0,1,1,0,0,0
15,4,3,5,9,0,0,3.640223929,0.696326255,0,0,0,4018,0
13,3,2,6,6,0,0,2.7773627950641693,0.5855067005617801,1,1,0,0,0
18,2,4,5,12,0,0,3.8365916681089782,1.0,1,5,1336,3652,0
18,0,3,3,12,1,0,2.7527152789797045,0.0,1,0,10,6574,1
17,0,4,8,8,0,0,3.4104172527605194,0.0,0,0,0,0,1
24,0,4,10,12,1,0,3.8553885422075336,0.0,0,0,0,0,1
11,4,2,3,7,0,0,3.095795255000934,0.9444444444444444,1,0,144,10591,0
21,0,4,9,11,0,0,3.26804882875796,0.0,0,0,0,0,1
19,0,3,6,12,0,0,3.616348566,0.0,1,0,0,0,1
15,2,4,5,9,0,0,3.106890595608519,1.0,1,5,0,3652,0
17,2,4,5,9,2,0,3.616874605956222,1.0,1,0,2418,365,0
10,0,1,2,7,0,0,2.721928094887362,0.0,0,0,0,0,1
21,3,5,7,12,0,0,3.7849418274376423,0.9411764705882352,1,1,0,0,0
13,2,1,3,7,2,0,3.0269868333592878,1.0,1,0,48,365,0
11,2,2,3,7,0,0,2.7321588913645702,1.0,1,5,803,0,0
10,6,1,3,6,0,0,2.370950594,0.851971326,1,2,0,10592,0
14,2,4,6,7,0,0,3.3248629576173574,1.0,1,0,526,1826,1
23,0,2,2,7,11,1,4.088779347361362,0.0,0,0,27,6940,1
10,0,2,3,6,0,0,3.1219280948873624,0.0,0,0,0,0,1
16,4,4,5,10,0,0,3.625,0.8313030638612032,0,0,0,2191,0
16,0,4,6,9,0,0,3.5,0.0,0,0,27,0,1
16,0,2,2,5,7,0,3.875,0.0,1,0,0,6209,1
14,0,3,4,8,0,1,3.521640636,0.0,1,0,0,0,1
10,0,1,1,7,0,0,3.1219280948873624,0.0,0,0,0,0,1
15,2,4,5,8,0,0,3.373557262275185,1.0,1,1,201,1096,0
6,3,2,2,3,0,0,2.584962500721156,0.9090909090909092,1,1,138,12420,0
8,4,2,2,5,0,0,2.75,0.682339063,1,0,0,4383,0
21,0,4,7,12,0,0,3.3320953986601696,0.0,0,0,0,0,1
14,0,3,5,8,0,0,3.324862958,0.0,1,0,0,0,1
21,2,4,7,13,0,0,3.463280517810811,1.0,1,0,0,2557,0
25,0,4,7,15,0,1,4.13366069,0.0,1,0,33,365,1
15,0,3,3,10,0,0,3.006238929,0.0,1,0,0,0,1
18,2,5,9,8,0,0,3.5032583347756456,1.0,1,1,0,0,0
10,2,3,4,5,0,0,3.1219280948873624,1.0,1,0,0,1461,0
19,0,4,8,8,0,2,3.5766176449086653,0.0,0,0,27,0,1
8,0,2,2,5,0,0,2.75,0.0,0,0,0,0,1
10,4,3,4,4,0,1,2.921928095,0.846153846,1,2,176,5113,0
11,3,3,5,5,0,0,3.0957952550009344,0.9375,0,0,0,9497,0
13,0,3,4,8,0,0,3.546593564294939,0.0,0,0,27,0,1
13,4,3,4,7,0,1,3.3927474104487847,0.8749183006535949,1,4,2082,1827,0
18,0,4,4,9,3,0,3.4193819456463714,0.0,0,0,1060,731,1
14,0,2,5,7,0,1,3.182005815,0.0,1,0,0,0,1
13,2,3,6,6,0,0,3.085055103,1.0,0,0,49,10957,0
11,4,4,4,6,0,0,3.277613436819116,0.831439393939394,0,5,0,10226,0
10,2,2,3,6,0,0,2.721928094887362,1.0,1,0,772,730,0
14,0,4,6,7,0,0,3.378783493486176,0.0,0,0,0,0,1
25,0,4,8,15,0,0,3.833269689515108,0.0,1,1,37,6940,1
14,0,3,4,9,0,0,3.039148671903071,0.0,0,0,27,0,1
22,0,3,9,10,0,1,3.5160276412662306,0.0,0,0,850,9131,1
12,0,1,1,10,0,0,2.855388542,0.0,1,0,0,0,1
17,2,4,6,10,0,0,3.572469458770135,1.0,1,5,1005,10226,1
12,4,2,3,8,0,0,3.2516291673878226,0.6742415244943051,1,0,560,0,0
11,0,3,3,7,0,0,3.277613437,0.0,1,0,0,0,1
11,0,1,3,5,2,0,2.8453509366224368,0.0,0,0,0,0,1
12,0,3,6,5,0,0,3.022055209,0.0,1,0,0,0,1
17,2,4,6,10,0,0,3.4992275471326924,1.0,1,0,719,365,0
10,8,2,4,5,0,0,2.721928095,0.818262722,1,1,1745,11321,0
10,2,2,3,6,0,0,2.921928095,1.0,0,0,0,1461,0
17,0,3,6,10,0,0,3.3371753411230767,0.0,0,0,0,0,1
22,2,2,7,14,0,0,3.1701348924281936,1.0,1,2,663,8401,1
16,2,4,5,9,0,0,3.452819531114783,1.0,1,1,0,3287,1
9,0,2,3,3,2,0,2.94770277922009,0.0,0,0,0,0,1
20,2,3,6,11,0,0,3.4464393446710155,1.0,1,1,1,0,0
13,2,4,5,7,0,0,3.238901256602631,1.0,1,2,34,5114,1
21,0,3,4,14,0,0,3.499227541723357,0.0,1,0,0,7305,1
12,0,3,4,7,0,0,3.418295834,0.0,1,0,0,0,1
16,2,2,3,8,4,0,3.625,1.0,1,0,0,365,0
16,2,5,7,8,0,0,3.375,1.0,1,3,489,731,0
25,0,4,8,15,0,0,3.813660689688186,0.0,0,0,0,0,1
20,2,5,8,11,0,0,3.684183719779189,1.0,1,7,443,5844,1
11,0,2,3,7,0,0,3.095795255,0.0,1,0,0,0,1
15,3,4,5,9,0,0,3.640223928941852,0.5671201814058957,1,1,256,1096,0
12,0,4,5,6,0,0,3.4182958340544896,0.0,0,0,27,0,1
17,0,3,5,9,2,0,3.7345216647797512,0.0,0,0,0,0,1
12,2,2,3,8,0,0,3.084962500721156,1.0,1,0,519,1096,0
13,0,4,5,7,0,0,3.180832987205441,0.0,0,0,0,0,1
10,2,2,3,6,0,0,2.9219280948873623,1.0,1,2,376,8401,0
16,0,3,5,10,0,0,3.577819531114783,0.0,0,0,0,0,1
12,0,3,4,7,0,0,3.4182958340544896,0.0,0,0,0,0,1
14,0,4,5,8,0,0,3.378783493,0.0,1,0,0,0,1
9,2,3,3,5,0,0,3.169925001442312,1.0,1,0,0,0,0
15,0,3,5,9,0,0,3.456564762130954,0.0,0,0,0,0,1
22,8,3,7,12,0,1,3.6069367321753214,0.5528829340793845,1,0,357,7670,1
15,0,2,5,7,1,0,2.689246428509158,0.0,0,0,0,6574,1
17,2,3,5,11,0,0,3.4548223999466057,1.0,1,1,2173,1096,0
14,3,3,5,7,0,0,3.3248629576173565,0.9375,1,0,0,0,0
13,2,3,3,8,0,0,3.3927474104487847,1.0,1,1,1231,5479,0
10,2,2,3,6,0,0,2.9219280948873623,1.0,1,1,1769,4383,0
18,0,4,6,10,0,1,3.683542362433231,0.0,0,0,0,0,1
9,0,3,3,5,0,0,3.169925001,0.0,1,0,0,0,1
11,0,2,3,7,0,0,2.8453509366224368,0.0,0,0,27,0,1
12,2,2,3,5,3,0,3.0220552088742005,1.0,1,0,1,2922,0
12,3,3,3,8,0,0,3.251629167,0.941176471,1,0,7,2557,0
10,2,2,3,6,0,0,2.9219280948873623,1.0,1,0,661,1095,0
13,0,2,5,7,0,0,2.87314068,0.0,1,0,0,0,1
20,2,5,8,11,0,0,3.7219280948873625,1.0,1,2,748,4018,0
16,0,2,2,5,7,0,3.75,0.0,1,0,0,6209,1
18,2,2,6,10,0,1,3.2810361125534238,1.0,1,5,0,365,0
15,2,3,5,9,0,0,3.1898980954642875,1.0,1,0,4,365,0
10,4,3,5,4,0,0,2.646439345,0.650802211,1,5,0,5114,0
9,4,2,3,5,0,0,2.725480557,0.933333333,1,1,15,8401,0
10,2,2,4,5,0,0,2.721928095,1.0,1,0,10,365,1
29,0,5,11,16,0,0,3.866433150225384,0.0,0,0,0,0,1
17,0,3,6,9,0,0,3.4548223999466057,0.0,0,0,504,9496,1
14,0,3,5,8,0,0,3.09306920777189,0.0,0,0,27,0,1
19,2,5,8,10,0,0,3.6818808028034025,1.0,1,1,179,1461,0
12,2,2,2,7,2,0,3.4182958340544896,1.0,1,0,0,2557,0
27,0,3,9,16,0,0,3.5039824091702334,0.0,0,0,0,0,1
14,8,3,5,8,0,0,3.378783493486176,0.5794916923944216,1,4,3447,10593,0
14,0,4,5,6,2,0,3.0930692077718898,0.0,0,0,0,0,1
21,0,4,6,13,0,0,3.630412661,0.0,0,0,0,2192,1
14,0,4,5,8,0,0,3.664497779,0.0,1,0,0,0,1
14,0,5,6,6,0,0,3.521640636343318,0.0,0,0,0,0,1
13,0,2,3,6,3,0,3.0850551027564768,0.0,0,0,0,365,0
10,9,2,3,6,0,0,2.9219280948873623,0.6754056688267215,0,2,0,9861,0
7,0,2,2,3,1,0,2.807354922057604,0.0,0,0,0,0,1
12,4,2,2,8,0,1,3.2516291673878226,0.9230769230769232,1,2,0,1096,1
10,0,2,3,6,0,0,2.921928095,0.0,1,0,0,0,1
10,4,3,4,5,0,0,3.121928095,0.831303064,1,2,2517,0,0
22,2,3,7,13,0,0,3.697845823084412,0.0,0,1,0,731,1
13,2,3,5,6,0,1,3.0269868333592878,1.0,1,1,1220,0,0
14,4,3,4,9,0,0,3.664497779,0.961538462,1,1,804,7305,1
12,0,4,4,6,1,0,3.584962501,0.0,1,0,0,0,1
9,6,2,2,6,0,0,2.725480556997868,0.8295698924731182,1,2,0,11689,0
31,0,5,7,19,3,0,4.15565155225257,0.0,0,0,0,3652,1
12,4,3,5,6,0,0,2.855388542,0.674081564,1,1,708,12661,0
12,2,3,4,7,0,0,3.4182958340544896,0.0,0,0,0,0,0
13,0,2,3,9,0,0,3.238901256602631,0.0,0,0,0,0,1
18,2,4,5,11,0,1,3.5032583347756456,1.0,1,1,513,5113,0
15,2,3,6,8,0,0,3.456564762130954,1.0,1,1,0,2191,0
13,0,3,5,7,0,0,3.0269868333592878,0.0,0,0,0,0,1
13,4,3,6,6,0,0,3.180832987,0.688550778,1,2,1174,10958,0
14,0,3,4,9,0,0,3.378783493,0.0,1,0,0,0,1
17,0,3,6,10,0,0,3.4548223999466057,0.0,0,0,0,0,1
10,3,2,4,5,0,0,2.8464393446710154,0.9333333333333332,1,7,0,6209,0
12,2,3,4,6,1,0,3.2516291673878226,1.0,1,0,80,730,0
15,0,3,4,10,0,0,3.240223929,0.0,1,0,0,0,1
16,6,4,6,9,0,0,3.75,0.8299551971326163,1,2,2677,8401,0
11,0,2,2,8,0,0,3.095795255000934,0.0,0,0,0,6209,0
11,0,3,4,6,0,0,3.095795255,0.0,1,0,0,0,1
11,2,3,4,5,0,1,3.277613437,1.0,1,1,18,0,1
12,0,2,3,8,0,0,3.084962501,0.0,1,0,0,0,1
9,0,2,2,6,0,0,2.94770277922009,0.0,0,0,0,0,1
36,0,4,10,21,0,2,3.932999306637289,0.0,1,0,518,4748,1
12,0,3,3,7,0,0,3.251629167,0.0,0,0,0,2192,1
10,6,3,3,6,0,0,3.121928094887362,0.8681272401433691,1,5,0,14246,0
10,4,2,3,6,0,0,3.1219280948873624,0.9666666666666668,1,5,1528,7251,0
12,3,3,3,8,0,0,3.584962500721156,0.7946818613485279,1,1,532,6575,1
13,0,4,5,7,0,0,3.39274741,0.0,1,0,0,0,1
16,4,2,2,7,5,0,3.75,0.8709453405017921,1,2,375,6940,1
14,0,3,3,10,0,0,3.521640636343319,0.0,0,0,27,0,1
14,2,2,4,8,1,0,2.985228136034252,1.0,1,0,143,365,0
17,4,5,6,10,0,0,3.734521664779752,0.8388888888888889,0,0,0,10591,0
22,0,3,6,14,0,0,3.788754913993503,0.0,0,0,0,0,1
10,4,3,3,5,0,0,2.721928094887362,0.7982456140350878,1,0,0,0,0
22,3,5,8,12,0,0,3.8796640049025934,0.9444444444444444,1,1,0,5844,1
9,4,2,2,6,0,0,3.169925001,0.690477228,1,4,430,7670,0
16,0,3,4,11,0,0,3.452819531114783,0.0,0,0,27,0,1
7,0,1,1,4,0,1,2.521640636343318,0.0,0,0,27,0,1
8,0,2,2,4,1,0,2.75,0.0,1,0,0,0,1
15,0,1,1,7,5,0,3.240223929,0.0,1,0,0,4748,1
12,0,3,5,6,0,0,2.918295834054489,0.0,0,0,0,0,1
22,0,3,6,13,2,0,3.788754913993503,0.0,0,0,0,0,1
13,2,3,3,7,2,0,3.238901256602631,1.0,1,1,1814,3287,0
13,2,4,4,6,2,0,3.3927474104487847,0.0,0,0,0,365,0
10,0,2,3,6,0,0,3.121928095,0.0,1,0,0,0,1
12,0,3,3,5,3,0,3.0220552088742005,0.0,0,0,0,0,1
18,0,3,4,12,0,0,3.46132014,0.0,1,0,0,0,1
13,3,2,4,8,0,0,3.238901256602631,0.9411764705882352,1,5,16,0,0
18,0,3,4,12,0,1,3.725480557,0.0,1,0,0,0,1
35,0,2,3,12,19,0,3.6791433740260087,0.0,0,0,27,0,1
20,4,3,6,13,0,0,3.784183719779189,0.9411764705882352,1,1,42,731,0
19,4,2,5,13,0,0,2.800044618,0.947368421,1,2,1228,11322,0
11,2,2,3,6,0,0,2.7321588913645702,1.0,1,1,1328,7670,0
20,2,5,9,8,2,0,3.484183719779189,1.0,1,1,407,0,0
15,0,4,6,8,0,0,3.506890595608519,0.0,0,0,0,0,1
10,0,2,2,6,1,0,3.1219280948873624,0.0,0,0,0,0,1
14,2,3,5,8,0,0,3.3248629576173565,1.0,1,0,0,0,0
15,0,2,4,10,0,0,3.1898980954642875,0.0,0,0,0,0,1
16,4,4,5,10,0,0,3.5,0.5430460208492245,1,1,0,0,0
11,4,4,4,6,0,0,3.277613436819116,0.6673642875867345,1,5,5232,12783,0
13,2,2,3,4,5,0,3.546593564294939,1.0,1,0,576,365,0
13,0,3,4,8,0,0,3.026986833,0.0,1,0,0,0,1
6,6,1,1,4,0,0,2.584962501,0.909090909,1,1,2395,14611,0
15,4,4,5,8,0,1,3.640223928941852,0.7050359246233374,1,1,2262,6940,0
17,0,3,5,7,3,0,3.3371753411230767,0.0,0,0,0,6209,1
11,0,4,4,6,0,0,3.277613436819116,0.0,0,0,0,0,1
11,2,2,3,7,0,0,3.277613436819116,1.0,1,1,266,2922,0
12,0,2,2,2,7,0,3.0220552088742,0.0,0,0,27,0,1
13,0,3,4,8,0,0,3.0269868333592878,0.0,0,0,0,0,1
21,0,3,4,2,10,3,3.5585186130489057,0.0,1,0,1196,0,1
11,2,1,2,7,0,1,3.277613436819116,1.0,0,1,0,1461,0
15,4,2,4,10,0,0,3.240223929,0.666650617,1,4,3434,10616,0
17,4,3,5,9,0,1,3.4992275471326924,0.6661450559327202,2,0,10,730,0
23,0,3,9,13,0,0,3.24052826,0.0,1,0,0,0,1
15,2,2,3,10,0,0,3.373557262275185,1.0,1,0,3,365,0
7,3,1,1,5,0,0,2.521640636343318,0.6624649859943977,1,2,352,5479,0
14,2,4,5,7,1,0,3.521640636,1.0,1,3,0,2557,0
14,0,2,4,8,0,0,3.1820058147602133,0.0,0,0,709,4748,1
12,0,2,3,7,0,1,3.251629167,0.0,1,0,0,0,1
11,4,3,3,7,0,0,3.277613436819116,0.6677088181638232,1,0,36,365,0
6,2,2,2,3,0,0,2.584962500721156,1.0,1,1,4136,8429,0
13,4,3,5,7,0,0,3.238901257,0.933333333,0,0,0,5478,0
21,2,4,8,12,0,0,3.213513256009071,1.0,1,2,380,1826,0
13,2,5,6,6,0,0,3.3927474104487847,1.0,1,2,463,8401,0
12,3,2,4,7,0,0,3.022055209,0.944444444,1,5,863,7670,0
16,2,4,7,7,0,0,3.25,1.0,1,1,0,10817,0
13,4,3,4,8,0,0,3.39274741,0.947368421,1,2,210,10592,0
11,0,3,4,6,0,0,3.095795255000934,0.0,0,0,27,0,1
16,0,3,5,10,0,0,3.2806390622295662,0.0,0,0,0,0,1
20,0,3,8,10,0,0,3.1414460711655217,0.0,1,0,194,3652,1
16,0,2,2,5,7,0,3.577819531114783,0.0,1,0,0,6209,1
11,0,3,4,6,0,0,3.095795255,0.0,1,0,0,0,1
11,0,2,2,8,0,0,3.095795255,0.0,1,0,0,0,1
17,0,3,6,10,0,0,3.2927701939369904,0.0,0,0,27,0,1
10,2,3,4,5,0,0,2.9219280948873623,1.0,0,5,0,10225,0
16,0,3,4,11,0,0,3.327819531114783,0.0,0,0,27,0,1
14,2,3,3,10,0,0,3.664497779200461,1.0,1,1,422,1096,0
6,2,0,0,5,0,0,2.2516291673878226,1.0,1,5,0,0,0
11,0,3,3,7,0,0,3.4594316186372973,0.0,0,0,0,0,1
13,2,3,4,8,0,0,3.546593564294939,1.0,1,5,1125,0,0
13,10,3,4,8,0,0,3.39274741,0.622127638,2,2,782,7670,0
11,2,3,4,6,0,0,3.277613436819116,1.0,1,1,24,1096,0
14,4,3,4,9,0,0,3.378783493,0.65924321,0,0,0,6574,0
11,2,2,4,4,2,0,3.095795255,1.0,1,0,466,730,0
14,0,3,4,9,0,0,3.3248629576173574,0.0,0,0,27,0,1
16,2,4,5,9,0,1,3.75,1.0,1,1,813,0,0
14,0,4,5,8,0,0,3.521640636343319,0.0,0,0,27,0,1
10,2,1,1,4,3,1,3.1219280948873624,1.0,1,0,0,365,0
9,4,3,3,5,0,0,2.947702779,0.68993104,1,5,1348,9862,0
10,0,3,3,6,0,0,3.121928095,0.0,1,0,0,0,1
15,2,3,6,7,1,0,3.323231428797621,1.0,1,0,0,1461,0
13,0,2,3,9,0,0,3.39274741,0.0,1,0,0,0,1
11,0,3,3,7,0,0,3.277613436819116,0.0,0,0,0,0,1
9,5,2,3,5,0,0,2.4193819456463714,0.5045261931246359,1,3,769,14246,0
20,4,4,7,11,0,1,3.7219280948873625,0.6828917029119254,1,1,1007,1096,0
11,3,3,3,6,0,0,2.913977073,0.909090909,1,1,35,7730,1
8,2,0,0,4,3,0,2.4056390622295662,1.0,4,0,53,365,0
16,0,1,3,11,0,0,3.202819531,0.0,1,0,0,0,1
16,2,4,7,8,0,0,3.25,1.0,1,2,1916,4383,0
16,2,4,5,9,0,0,3.75,1.0,1,1,0,3287,0
13,2,3,4,8,0,0,3.238901257,1.0,1,2,1481,1096,0
12,0,3,3,8,0,0,3.2516291673878226,0.0,0,0,0,0,1
17,2,4,7,8,0,0,3.175123135113461,1.0,1,1,482,0,0
11,0,3,3,7,0,0,3.277613437,0.0,1,0,0,0,1
13,0,4,4,8,0,0,3.7004397181410926,0.0,0,0,27,0,1
14,0,3,4,8,0,1,3.1820058147602133,0.0,0,0,0,0,1
14,0,3,5,8,0,0,3.378783493486176,0.0,0,0,27,0,1
16,2,3,6,9,0,0,3.375,1.0,1,1,977,1826,0
14,0,3,6,7,0,0,3.1820058147602133,0.0,0,0,0,0,1
9,8,3,4,4,0,0,2.94770277922009,0.818262721755369,1,1,1391,0,0
20,0,5,6,13,0,0,3.821928094887362,0.0,0,0,0,0,1
12,0,3,3,8,0,0,3.2516291673878226,0.0,0,0,0,0,1
17,0,3,4,11,1,0,3.85216872360328,0.0,0,0,0,0,1
11,4,3,4,6,0,0,3.095795255000934,0.831439393939394,1,1,630,10226,0
16,0,2,3,12,0,0,3.375,0.0,0,0,0,3653,1
14,4,4,7,6,0,0,3.378783493486176,0.9666666666666668,0,0,0,4748,0
19,0,4,7,11,0,0,3.642149882,0.0,1,0,0,0,1
18,0,3,5,12,0,0,3.197159723424149,0.0,0,0,27,0,1
17,2,5,6,8,1,0,3.7345216647797512,1.0,1,1,946,1826,1
17,0,3,5,10,0,1,3.499227547,0.0,1,0,0,0,1
10,2,2,2,6,1,0,3.1219280948873624,1.0,1,0,0,3653,0
8,2,2,2,5,0,0,3.0,1.0,1,1,94,2215,0
8,10,2,2,5,0,0,3.0,0.558131586,1,1,229,10959,0
17,0,3,8,8,0,0,3.1692486956952326,0.0,0,0,0,0,1
15,2,4,5,8,0,0,3.323231428797621,1.0,1,7,381,4610,0
16,3,3,4,10,0,0,3.375,0.9473684210526316,1,4,642,1826,0
18,6,3,6,11,0,0,3.46132014,0.833870968,1,2,0,10957,0
14,3,4,5,7,0,0,3.378783493486176,0.8253968253968255,1,2,2673,0,0
14,4,4,5,8,0,0,3.6644977792004623,0.8388888888888889,1,1,350,9861,0
19,0,5,8,8,0,0,3.431623565847431,0.0,0,0,0,0,1
12,2,3,4,7,0,0,3.2516291673878226,1.0,1,0,384,731,0
